StartMonth,TotalMembers,GymUsableSqFt,GymMaxOccupancy,GymSiteType,GymParking,unis_within_0_0.5_mile,unis_within_0.5_1_mile,unis_within_1_2_mile,PromoPercentage,AvgJoiningFee,AvgAccountPayment,BASEADL_0.5,UMAP2D_1,UMAP2D_2,POP_0.5_1,POP_1_2,POP_2_3,POP_3_4,DENS_0_0.5,DENS_0.5_1,DENS_1_2,DENS_2_3,DENS_3_4,DENSITY_DROP_2,DENSITY_DROP_3,DENSITY_DROP_4,NEAR_POP_SHARE,INNER_RING_SHARE,RATIO_0_5_TO_1,RATIO_1_TO_2,0-0.5_mile_comp,0.5-1_mile_comp,1-2_mile_comp,CompetitorIndex,transaction_density_4,user_density,avg_spend_per_user,user_repeat_rate,distance_weighted_spend,avg_merchant_per_user,txn_count_0_1_mi,txn_density_0_1_mi,txn_count_1_2_mi,txn_density_1_2_mi,txn_count_2_3_mi,txn_density_2_3_mi,txn_count_3_4_mi,txn_density_3_4_mi,Latitude,Longitude,HashedGymPublicName
Apr-24,7305,14701,245,Residential,No Parking,0,0,4,0.5552469135802469,6.0956790123456805,43.20234053497942,13047.6,5.822445,4.808611,33430.799999999996,135140.4,171255.6,212456.4,16751.159619585567,14306.709458966687,14458.332129118518,10993.324026441252,8855.913065871393,-125.3079919,2863.643060063856,1034.5616975063797,0.0230795845547421,0.0822145193575159,0.390286801252634,0.2473782821201614,0,1,3,7,633.2377298268785,77.52835165363952,276.70969720297666,0.8237105465742879,31.72574962276236,1.1960482422376186,1190,378.7887645587109,10409,1104.429201762359,8082,514.5161000274793,12149,552.4495438924105,51.58890114801554,-0.35932778,354aa2d1dfb90cb24cb68d73ab0fce6989e3bcd36662ab5e0b418170b100ccfe
May-24,7665,14701,245,Residential,No Parking,0,0,4,0.5230839416058394,6.56934306569343,53.38499087591241,13047.6,5.822445,4.808611,33430.799999999996,135140.4,171255.6,212456.4,16751.159619585567,14306.709458966687,14458.332129118518,10993.324026441252,8855.913065871393,-125.3079919,2863.643060063856,1034.5616975063797,0.0230795845547421,0.0822145193575159,0.390286801252634,0.2473782821201614,0,1,3,7,633.2377298268785,77.52835165363952,276.70969720297666,0.8237105465742879,31.72574962276236,1.1960482422376186,1190,378.7887645587109,10409,1104.429201762359,8082,514.5161000274793,12149,552.4495438924105,51.58890114801554,-0.35932778,354aa2d1dfb90cb24cb68d73ab0fce6989e3bcd36662ab5e0b418170b100ccfe
Jun-24,7948,14701,245,Residential,No Parking,0,0,4,0.5865835777126099,5.315249266862169,55.837884897360695,13047.6,5.822445,4.808611,33430.799999999996,135140.4,171255.6,212456.4,16751.159619585567,14306.709458966687,14458.332129118518,10993.324026441252,8855.913065871393,-125.3079919,2863.643060063856,1034.5616975063797,0.0230795845547421,0.0822145193575159,0.390286801252634,0.2473782821201614,0,1,3,7,633.2377298268785,77.52835165363952,276.70969720297666,0.8237105465742879,31.72574962276236,1.1960482422376186,1190,378.7887645587109,10409,1104.429201762359,8082,514.5161000274793,12149,552.4495438924105,51.58890114801554,-0.35932778,354aa2d1dfb90cb24cb68d73ab0fce6989e3bcd36662ab5e0b418170b100ccfe
Jul-24,7508,14701,245,Residential,No Parking,0,0,4,0.6460396039603961,4.773691654879774,60.789179632248945,13047.6,5.822445,4.808611,33430.799999999996,135140.4,171255.6,212456.4,16751.159619585567,14306.709458966687,14458.332129118518,10993.324026441252,8855.913065871393,-125.3079919,2863.643060063856,1034.5616975063797,0.0230795845547421,0.0822145193575159,0.390286801252634,0.2473782821201614,0,1,3,7,633.2377298268785,77.52835165363952,276.70969720297666,0.8237105465742879,31.72574962276236,1.1960482422376186,1190,378.7887645587109,10409,1104.429201762359,8082,514.5161000274793,12149,552.4495438924105,51.58890114801554,-0.35932778,354aa2d1dfb90cb24cb68d73ab0fce6989e3bcd36662ab5e0b418170b100ccfe
Aug-24,8020,14701,245,Residential,No Parking,0,0,4,0.6817764165390506,3.6274885145482387,54.333288667687604,13047.6,5.822445,4.808611,33430.799999999996,135140.4,171255.6,212456.4,16751.159619585567,14306.709458966687,14458.332129118518,10993.324026441252,8855.913065871393,-125.3079919,2863.643060063856,1034.5616975063797,0.0230795845547421,0.0822145193575159,0.390286801252634,0.2473782821201614,0,1,3,7,633.2377298268785,77.52835165363952,276.70969720297666,0.8237105465742879,31.72574962276236,1.1960482422376186,1190,378.7887645587109,10409,1104.429201762359,8082,514.5161000274793,12149,552.4495438924105,51.58890114801554,-0.35932778,354aa2d1dfb90cb24cb68d73ab0fce6989e3bcd36662ab5e0b418170b100ccfe
Sep-24,7924,14701,245,Residential,No Parking,0,0,4,0.7153005464480875,4.132513661202186,48.1875,13047.6,5.822445,4.808611,33430.799999999996,135140.4,171255.6,212456.4,16751.159619585567,14306.709458966687,14458.332129118518,10993.324026441252,8855.913065871393,-125.3079919,2863.643060063856,1034.5616975063797,0.0230795845547421,0.0822145193575159,0.390286801252634,0.2473782821201614,0,1,3,7,633.2377298268785,77.52835165363952,276.70969720297666,0.8237105465742879,31.72574962276236,1.1960482422376186,1190,378.7887645587109,10409,1104.429201762359,8082,514.5161000274793,12149,552.4495438924105,51.58890114801554,-0.35932778,354aa2d1dfb90cb24cb68d73ab0fce6989e3bcd36662ab5e0b418170b100ccfe
Oct-24,7086,14701,245,Residential,No Parking,0,0,4,0.6498991935483871,4.322076612903226,58.40133568548387,13047.6,5.822445,4.808611,33430.799999999996,135140.4,171255.6,212456.4,16751.159619585567,14306.709458966687,14458.332129118518,10993.324026441252,8855.913065871393,-125.3079919,2863.643060063856,1034.5616975063797,0.0230795845547421,0.0822145193575159,0.390286801252634,0.2473782821201614,0,1,3,7,633.2377298268785,77.52835165363952,276.70969720297666,0.8237105465742879,31.72574962276236,1.1960482422376186,1190,378.7887645587109,10409,1104.429201762359,8082,514.5161000274793,12149,552.4495438924105,51.58890114801554,-0.35932778,354aa2d1dfb90cb24cb68d73ab0fce6989e3bcd36662ab5e0b418170b100ccfe
Nov-24,7565,14701,245,Residential,No Parking,0,0,4,0.5758064516129032,5.342741935483871,71.87681451612904,13047.6,5.822445,4.808611,33430.799999999996,135140.4,171255.6,212456.4,16751.159619585567,14306.709458966687,14458.332129118518,10993.324026441252,8855.913065871393,-125.3079919,2863.643060063856,1034.5616975063797,0.0230795845547421,0.0822145193575159,0.390286801252634,0.2473782821201614,0,1,3,7,633.2377298268785,77.52835165363952,276.70969720297666,0.8237105465742879,31.72574962276236,1.1960482422376186,1190,378.7887645587109,10409,1104.429201762359,8082,514.5161000274793,12149,552.4495438924105,51.58890114801554,-0.35932778,354aa2d1dfb90cb24cb68d73ab0fce6989e3bcd36662ab5e0b418170b100ccfe
Dec-24,7106,14701,245,Residential,No Parking,0,0,4,0.5545929018789144,5.506263048016702,54.37956680584551,13047.6,5.822445,4.808611,33430.799999999996,135140.4,171255.6,212456.4,16751.159619585567,14306.709458966687,14458.332129118518,10993.324026441252,8855.913065871393,-125.3079919,2863.643060063856,1034.5616975063797,0.0230795845547421,0.0822145193575159,0.390286801252634,0.2473782821201614,0,1,3,7,633.2377298268785,77.52835165363952,276.70969720297666,0.8237105465742879,31.72574962276236,1.1960482422376186,1190,378.7887645587109,10409,1104.429201762359,8082,514.5161000274793,12149,552.4495438924105,51.58890114801554,-0.35932778,354aa2d1dfb90cb24cb68d73ab0fce6989e3bcd36662ab5e0b418170b100ccfe
Jan-24,3705,19612,280,Workforce,No Parking,8,19,14,0.7045454545454546,5.465367965367966,55.6902867965368,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Feb-24,3488,19612,280,Workforce,No Parking,8,19,14,0.42428571428571427,10.204081632653061,79.0934693877551,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Mar-24,3562,19612,280,Workforce,No Parking,8,19,14,0.4979779411764706,8.272058823529411,47.76066176470587,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Apr-24,3465,19612,280,Workforce,No Parking,8,19,14,0.4484375,8.76736111111111,56.147699652777774,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
May-24,3449,19612,280,Workforce,No Parking,8,19,14,0.49323843416370106,9.38612099644128,53.05040035587189,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Jun-24,3510,19612,280,Workforce,No Parking,8,19,14,0.43584905660377354,10.29874213836478,53.52091194968554,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Jul-24,3431,19612,280,Workforce,No Parking,8,19,14,0.47761732851985567,8.393501805054152,63.33668772563176,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Aug-24,3269,19612,280,Workforce,No Parking,8,19,14,0.6266798418972332,5.830039525691699,62.40691699604742,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Sep-24,3353,19612,280,Workforce,No Parking,8,19,14,0.6340909090909091,5.438311688311687,85.69829545454546,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Oct-24,3403,19612,280,Workforce,No Parking,8,19,14,0.5221311475409837,8.58094262295082,61.351810109289616,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Nov-24,3639,19612,280,Workforce,No Parking,8,19,14,0.6767441860465117,4.069767441860465,74.74107142857142,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Dec-24,3475,19612,280,Workforce,No Parking,8,19,14,0.48920454545454545,8.203125,80.15085227272728,19338,1.2209014,7.8151894,50438.4,264237.6,577742.4,755646,24827.08886872265,21585.111166204377,28270.117461552334,37086.72538015594,31497.92279532862,-5524.798591,-7286.452825,2015.71099611112,0.0115976803199995,0.0418473668983563,0.3833983630606684,0.190882750969996,4,13,18,73.5,1534.7510106030334,194.60670666561504,319.4937763238602,0.8344919239419342,41.42996254479949,1.2909425475362912,1807,575.1859643341097,10399,1103.3681688084132,24506,1560.1004141639949,40433,1838.6033754384584,51.51979322942569,-0.135013822,23c1eb58c9a968df9a0ec3a34f5de312fe0e241f8ce56ff0149aa7b316373035
Jan-24,5082,15435,221,Residential,No Parking,1,2,23,0.7681865284974093,3.5233160621761654,44.631398963730575,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Feb-24,5080,15435,221,Residential,No Parking,1,2,23,0.45985401459854014,8.211678832116789,50.31910583941606,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Mar-24,5405,15435,221,Residential,No Parking,1,2,23,0.5820652173913043,6.216032608695652,44.423675271739135,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Apr-24,5025,15435,221,Residential,No Parking,1,2,23,0.3864,9.06,50.01848,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
May-24,5255,15435,221,Residential,No Parking,1,2,23,0.46268545994065285,8.095326409495549,48.932844955489614,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Jun-24,4946,15435,221,Residential,No Parking,1,2,23,0.497109375,7.666015625,47.189960937500004,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Jul-24,4673,15435,221,Residential,No Parking,1,2,23,0.5242128935532234,6.652923538230885,49.40136806596701,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Aug-24,4971,15435,221,Residential,No Parking,1,2,23,0.6311881188118812,5.277581329561527,53.155834512022636,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Sep-24,5029,15435,221,Residential,No Parking,1,2,23,0.6617249154453214,4.819616685456595,65.63666854565953,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Oct-24,4944,15435,221,Residential,No Parking,1,2,23,0.5412237330037084,6.273176761433868,66.58322002472187,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Nov-24,4973,15435,221,Residential,No Parking,1,2,23,0.6164414414414415,4.41066066066066,62.63209459459459,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Dec-24,4820,15435,221,Residential,No Parking,1,2,23,0.48058568329718,7.483731019522777,61.357077006507595,34188,1.9452832,8.087683,77091.59999999999,260851.19999999998,459926.39999999997,585078,43892.25950170079,32991.34698920984,27907.815027032037,29523.822540778994,24388.062231845706,4201.266084444462,-1335.5434,2228.887674172493,0.0241247271255417,0.0785243355750389,0.443472440508153,0.2955386059042609,0,3,21,53.5,1293.5715887151523,157.2649781426791,347.1822239089184,0.8346616065781152,41.76087626141157,1.2894370651486402,4711,1499.557873811838,10308,1093.7127689275048,20337,1294.6936310639503,29666,1348.9972976469048,51.52102549433565,-0.180673788,edde02a140e5d72209fe208228a1258432a916804becea00400994b1779ad744
Jan-24,6221,11793,214,Residential,No Parking,0,0,4,0.7018421052631579,3.7171052631578947,38.38814144736841,25182,16.616716,2.2442238,73656,266877.6,446973.6,551200.7999999999,32329.907533983547,31521.082113190536,28552.56443389275,28692.350008203775,22975.94408376855,2453.320396113868,-115.525268,2825.464062858151,0.0184633658139586,0.0724677210038932,0.3418866079599402,0.2759916905603471,1,1,7,21.5,1585.7999585997586,211.2980813223776,272.2597326052161,0.8307127389134733,34.56398992366099,1.2565671782318049,5772,1837.28466305284,18394,1951.6640154882152,23843,1517.8925232560243,31702,1441.5800016855046,51.47238595561351,-0.069997153,c0ef67219b9e3345b2555c528398a22c2f7a8f1c4a9b5c8934869b552b3902fc
Feb-24,6105,11793,214,Residential,No Parking,0,0,4,0.3928884026258206,8.356126914660832,43.69409190371991,25182,16.616716,2.2442238,73656,266877.6,446973.6,551200.7999999999,32329.907533983547,31521.082113190536,28552.56443389275,28692.350008203775,22975.94408376855,2453.320396113868,-115.525268,2825.464062858151,0.0184633658139586,0.0724677210038932,0.3418866079599402,0.2759916905603471,1,1,7,21.5,1585.7999585997586,211.2980813223776,272.2597326052161,0.8307127389134733,34.56398992366099,1.2565671782318049,5772,1837.28466305284,18394,1951.6640154882152,23843,1517.8925232560243,31702,1441.5800016855046,51.47238595561351,-0.069997153,c0ef67219b9e3345b2555c528398a22c2f7a8f1c4a9b5c8934869b552b3902fc
Mar-24,5756,11793,214,Residential,No Parking,0,0,4,0.5579268292682926,6.358885017421603,34.78392857142857,25182,16.616716,2.2442238,73656,266877.6,446973.6,551200.7999999999,32329.907533983547,31521.082113190536,28552.56443389275,28692.350008203775,22975.94408376855,2453.320396113868,-115.525268,2825.464062858151,0.0184633658139586,0.0724677210038932,0.3418866079599402,0.2759916905603471,1,1,7,21.5,1585.7999585997586,211.2980813223776,272.2597326052161,0.8307127389134733,34.56398992366099,1.2565671782318049,5772,1837.28466305284,18394,1951.6640154882152,23843,1517.8925232560243,31702,1441.5800016855046,51.47238595561351,-0.069997153,c0ef67219b9e3345b2555c528398a22c2f7a8f1c4a9b5c8934869b552b3902fc
Apr-24,5863,11793,214,Residential,No Parking,0,0,4,0.5356418918918918,6.366131756756756,37.99239864864865,25182,16.616716,2.2442238,73656,266877.6,446973.6,551200.7999999999,32329.907533983547,31521.082113190536,28552.56443389275,28692.350008203775,22975.94408376855,2453.320396113868,-115.525268,2825.464062858151,0.0184633658139586,0.0724677210038932,0.3418866079599402,0.2759916905603471,1,1,7,21.5,1585.7999585997586,211.2980813223776,272.2597326052161,0.8307127389134733,34.56398992366099,1.2565671782318049,5772,1837.28466305284,18394,1951.6640154882152,23843,1517.8925232560243,31702,1441.5800016855046,51.47238595561351,-0.069997153,c0ef67219b9e3345b2555c528398a22c2f7a8f1c4a9b5c8934869b552b3902fc
May-24,6190,11793,214,Residential,No Parking,0,0,4,0.441113105924596,7.540394973070019,39.852760323159785,25182,16.616716,2.2442238,73656,266877.6,446973.6,551200.7999999999,32329.907533983547,31521.082113190536,28552.56443389275,28692.350008203775,22975.94408376855,2453.320396113868,-115.525268,2825.464062858151,0.0184633658139586,0.0724677210038932,0.3418866079599402,0.2759916905603471,1,1,7,21.5,1585.7999585997586,211.2980813223776,272.2597326052161,0.8307127389134733,34.56398992366099,1.2565671782318049,5772,1837.28466305284,18394,1951.6640154882152,23843,1517.8925232560243,31702,1441.5800016855046,51.47238595561351,-0.069997153,c0ef67219b9e3345b2555c528398a22c2f7a8f1c4a9b5c8934869b552b3902fc
